,date,co2_1,ctd1_depth,gs3_1_temp,gs3_1_ec,q.salt,v.salt,k,k600,flux,ph
8084,2017-04-22 10:30,1344.097,154.2611,8.812222,10.93056,60.31976535,0.10501248,28.05834323,36.8200245,17.15659349,6.91326576
8085,2017-04-22 11:00,1281.297,154.1917,8.8,10.90278,60.09121992,0.10472502,28.00452901,36.74268739,15.95699689,6.9163524
8086,2017-04-22 11:30,1447.719,153.8417,8.8,10.99444,59.72034872,0.10425747,27.91742175,36.61753442,19.00620953,6.91099776
8087,2017-04-22 12:00,1424.357,153.6889,8.7975,10.98056,59.62136745,0.10413246,27.89421966,36.58420466,18.55716554,6.91141032
8088,2017-04-22 12:30,1444.131,154.3278,8.728889,10.91389,59.34271791,0.10378002,27.82900523,36.49053839,18.92000229,6.91389432
8089,2017-04-22 13:00,1424.785,154.1917,8.701943,10.95556,59.30121402,0.10372746,27.81930482,36.47660765,18.56877992,6.91318152
8090,2017-04-22 13:30,1457.125,153.9444,8.699999,10.94167,59.058713,0.10342002,27.76269434,36.39531871,19.13274002,6.91536528
8091,2017-04-22 14:00,1428.163,153.9972,8.699999,10.975,58.7753367,0.10306002,27.6966877,36.30055744,18.55061263,6.91572168
8092,2017-04-22 14:30,1394.821,154.3583,8.700277,10.93333,58.51808139,0.10273251,27.63690131,36.21474473,17.89395632,6.92226324
8093,2017-04-22 15:00,1417.678,153.9778,8.719443,10.91111,58.23787928,0.10237503,27.57192889,36.12150843,18.26291918,6.92921412
8094,2017-04-22 15:30,1398.844,153.7111,8.794444,10.88889,58.14003962,0.10225002,27.54927812,36.08900919,17.86050097,6.93745452
8095,2017-04-22 16:00,1356.4,153.325,8.8,10.93333,57.72410289,0.10171749,27.45319252,35.95117423,17.01803961,6.94398528
8096,2017-04-22 16:30,1320.495,153.6583,8.807221,10.93889,57.59749429,0.10155504,27.42401123,35.90932272,16.33963818,6.9494328
8097,2017-04-22 17:00,1338.022,153.1694,8.821666,10.94722,57.11350096,0.10093251,27.31274404,35.74978335,16.58533143,6.94898244
8098,2017-04-22 17:30,1399.75,153.775,8.825832,10.94722,56.95068226,0.10072254,27.27541456,35.69627269,17.68267405,6.94518084
8099,2017-04-22 18:00,1358.632,153.8556,8.8375,10.97778,56.74545865,0.10045749,27.22843557,35.62893967,16.90010794,6.94557396
8100,2017-04-22 18:30,1340.4,153.8583,8.897777,11.1,56.68357545,0.10037748,27.2142854,35.60866098,16.53066759,6.95330136
8101,2017-04-22 19:00,1336.343,153.7306,8.933332,10.95833,56.35158245,0.09994755,27.13849752,35.5000661,16.39382075,6.95745504
8102,2017-04-22 19:30,1347.348,153.1,8.95361,11.00556,56.20703004,0.09975999,27.10556486,35.45288658,16.56195443,NA
8103,2017-04-22 20:00,1341.881,153.1611,8.992222,10.975,55.8206208,0.09925752,27.01772723,35.32707656,16.39112762,6.95285208
8104,2017-04-22 20:30,1376.361,153.05,9,10.99167,55.45645216,0.0987825,26.93520584,35.20891649,16.95294905,6.95247192
8105,2017-04-22 21:00,1334.99,152.2944,8.995,10.94722,55.35122929,0.09864498,26.91140908,35.17484897,16.20229519,6.9578676
8106,2017-04-22 21:30,1397.313,152.0056,8.924999,11.00278,55.0990843,0.09831495,26.85447055,35.09334725,17.31427283,6.9590016
8107,2017-04-22 22:00,1345.287,151.8806,8.900555,10.96111,55.21171723,0.09846246,26.87989004,35.12973063,16.41352936,6.95714076
8108,2017-04-22 22:30,NA,151.2694,8.9,10.99722,54.72956601,0.09783003,26.77124475,34.97424758,NA,NA
8109,2017-04-22 23:00,1200.436,150.9,8.918611,10.95556,54.44839819,0.09746004,26.70809078,34.88389507,13.72861488,6.97461192
8110,2017-04-22 23:30,1270.587,150.8667,8.999722,10.925,54.24356963,0.09718995,26.66217742,34.81822096,14.91154706,6.97607856
8111,2017-04-23 0:00,1291.622,151.1889,8.999722,10.93611,54.34215139,0.09732,26.68426516,34.84981375,15.29603048,6.97327812
8112,2017-04-23 0:30,1344.206,151.5861,8.967222,11.02778,54.2549586,0.09720498,26.66472824,34.82186935,16.23031051,NA
8113,2017-04-23 1:00,1377.05,151.5806,8.903055,11,54.72573146,0.09782499,26.77038246,34.97301379,16.9108071,6.95566224
8114,2017-04-23 1:30,1333.224,151.0305,8.9,11.04167,54.95231933,0.09812253,26.82138407,35.04599487,16.16292914,6.95084112
8115,2017-04-23 2:00,1383.544,150.9444,8.894166,11.00556,55.20222971,0.09845004,26.87774792,35.12666446,17.09927088,6.94806552
8116,2017-04-23 2:30,1356.004,151.6056,8.845277,11.00556,55.72081015,0.09912747,26.99508481,35.29465208,16.70408664,6.94535688
8117,2017-04-23 3:00,1365.914,152.1194,8.819445,11.02778,55.99349816,0.09948252,27.05699006,35.38330798,16.93418767,6.94259424
8118,2017-04-23 3:30,1388.678,151.7861,8.808055,10.98611,56.04153264,0.09954498,27.06790948,35.39894793,17.35772457,6.94009512
8119,2017-04-23 4:00,1393.019,152.0417,8.800278,10.99167,56.04727867,0.09955245,27.06921599,35.40081929,17.44101305,6.93456984
8120,2017-04-23 4:30,1404.281,151.8833,8.8,11.00833,55.72661004,0.09913503,26.99640002,35.29653542,17.59702765,6.92866224
8121,2017-04-23 5:00,1385.486,151.9,8.8,11.02222,55.45073415,0.09877503,26.93391214,35.20706435,17.21865479,6.92621496
8122,2017-04-23 5:30,1409.609,152.8639,8.8,11.00278,55.41629407,0.09873003,26.92612137,35.1959108,17.64690481,6.9165468
8123,2017-04-23 6:00,1431.503,159.1389,8.712777,10.82222,65.0658171,0.11087247,29.19953731,38.4633376,19.61485897,NA
8124,2017-04-23 6:30,1428.583,164.4083,8.699999,10.725,73.32179136,0.12061497,31.29639914,41.49863273,20.97041128,6.88900032
8125,2017-04-23 7:00,1394.961,166.7917,8.699999,10.71111,78.20749204,0.1261425,32.60751989,43.40648816,21.11549462,6.88787712
8126,2017-04-23 7:30,1403.683,170.6222,8.699999,10.65833,85.83228658,0.13446003,34.76430727,46.56070926,22.71500517,6.88440492
8127,2017-04-23 8:00,1429.872,181.9667,8.692222,10.525,106.0276318,0.15497499,41.19150751,56.0673817,27.64272588,NA
8128,2017-04-23 8:30,1392.32,190.4778,8.629444,10.30278,128.7211981,0.17597496,49.84200309,69.08481982,32.25658536,6.85342188
8129,2017-04-23 9:00,1387.958,203.9139,8.567222,10.01944,164.8047173,0.20611497,67.48866283,96.28411959,43.5615997,NA
8130,2017-04-23 9:30,1352.144,213.3722,8.500278,9.913889,187.8162157,0.22375497,81.88011883,118.9863981,50.98422063,6.75153144
8131,2017-04-23 10:00,1363.129,220.0305,8.463888,10.05,201.2045766,0.23356002,91.62630873,134.583134,57.79391014,NA
8132,2017-04-23 10:30,1244.338,226.4194,8.450555,10.13056,214.1738971,0.24277503,102.1723135,151.6385689,56.29066083,6.74115264
8133,2017-04-23 11:00,1204.891,230.5528,8.433332,10.30556,221.1786609,0.24764502,108.3645224,161.732491,56.85042177,6.7372776
8134,2017-04-23 11:30,1370.203,233.2611,8.407777,10.46111,226.7787874,0.25148748,113.5839049,170.2835253,72.30790164,NA
8135,2017-04-23 12:00,1365.809,237.3306,8.407222,10.44167,232.1655756,0.25514247,118.8415193,178.9351224,75.30373663,6.72233472
8136,2017-04-23 12:30,1316.014,241.5639,8.400277,10.51111,237.3636244,0.25863249,124.1455224,187.7000753,74.50785545,NA
8137,2017-04-23 13:00,1303.138,244.9083,8.384722,10.56389,240.9652283,0.26103,127.9587464,194.0236581,75.71979615,6.743601
8138,2017-04-23 13:30,1307.94,244.3667,8.301111,10.85,242.0215347,0.26173002,129.099173,195.9183753,77.0081267,6.75332532
8139,2017-04-23 14:00,1325.806,244.7833,8.250833,10.87222,243.587219,0.26276502,130.8082669,198.7608642,79.73143837,6.7568634
8140,2017-04-23 14:30,1362.61,247.3139,8.178333,10.84444,247.4606731,0.26531247,135.134375,205.9715788,85.92977567,6.7552812
8141,2017-04-23 15:00,1328.193,248.9861,8.099722,10.88611,250.1263954,0.26705496,138.1944459,211.0854099,84.84513392,6.753213
8142,2017-04-23 15:30,1319.429,250.6194,8.012222,10.88611,252.9634349,0.26890005,141.5273313,216.6674307,86.27517832,6.75670356
8143,2017-04-23 16:00,1289.502,251.8417,8,10.85,255.4123217,0.27048504,144.4687906,221.6043001,85.14657357,6.762042
8144,2017-04-23 16:30,1360.381,250.4972,8,10.88889,254.0204424,0.26958504,142.7895283,218.7846844,91.07272747,6.76206036
8145,2017-04-23 17:00,1321.511,248.05,8,10.83056,251.0205697,0.26763753,139.2363411,212.8290457,85.10818246,6.76721844
8146,2017-04-23 17:30,1297.838,246.8111,8,10.88611,248.3236169,0.26587749,136.1174862,207.6133127,80.99986964,6.77191752
8147,2017-04-23 18:00,1325.202,245.9833,8,10.86667,245.1272009,0.26378004,132.5113746,201.596918,81.33176645,6.77301588
8148,2017-04-23 18:30,1319.81,244.5194,8.000278,10.88056,243.0761581,0.26242752,130.2479222,197.8285318,79.46194883,6.77833164
8149,2017-04-23 19:00,1317.137,243.725,8.0325,10.84722,240.5094407,0.26072751,127.4697781,193.2117726,77.45841569,6.782562
8150,2017-04-23 19:30,1278.344,240.9528,8.119166,10.88889,237.5358391,0.25874751,124.3252417,187.9976983,72.06538977,6.78969756
8151,2017-04-23 20:00,1318.382,238.5305,8.203333,10.85556,234.6276869,0.2568,121.3249605,183.0345109,73.44594051,6.79343544
8152,2017-04-23 20:30,1318.965,239.2028,8.298611,10.85278,232.0063671,0.25503501,118.6826926,178.6732247,71.68608587,6.79594968
8153,2017-04-23 21:00,1291.212,236.2028,8.369166,10.74722,229.8151259,0.25355253,116.5181503,175.1073402,68.04330377,6.79648104
8154,2017-04-23 21:30,1299.137,233.5556,8.41,10.70833,227.3544496,0.25187997,114.1344771,171.1877549,67.17940099,6.7997556
8155,2017-04-23 22:00,1311.277,225.5917,8.506389,10.73889,224.6105203,0.250005,111.5338765,166.9203557,66.36862454,NA
8156,2017-04-23 22:30,1243.12,205.6806,8.593611,10.53611,221.8383479,0.24809997,108.9666773,162.7170496,59.68562977,6.78275964
8157,2017-04-23 23:00,1258.186,205.3583,8.553055,10.62778,221.4721782,0.24784752,108.6320297,162.1698171,60.67513764,6.79183056
8158,2017-04-23 23:30,1336.432,205.5305,8.597222,10.70833,222.4663802,0.24853251,109.5430468,163.6599334,66.85435224,6.7957326
8159,2017-04-24 0:00,1323.78,207.5333,8.6,10.94722,225.2750371,0.25046004,112.158193,167.9439582,67.49243225,6.79009716
8160,2017-04-24 0:30,1331.158,208.5556,8.574445,11.13056,227.5526087,0.25201497,114.3246163,171.5001258,69.41571687,6.78679452
8161,2017-04-24 1:00,1345.41,211.0222,8.501666,11.16944,230.7561894,0.25419,117.4428686,176.6299635,72.59270858,6.78214944
8162,2017-04-24 1:30,1347.631,211.5278,8.448333,10.93611,235.3242221,0.25726746,122.0369009,184.2111848,75.73687828,6.7730688
8163,2017-04-24 2:00,1355.351,213.4639,8.40111,11.01667,238.600183,0.25945752,125.4417537,189.8476073,78.61506477,6.76755324
8164,2017-04-24 2:30,1359.755,216.8056,8.400833,11.38611,241.8138535,0.2615925,128.8741529,195.5443978,81.14999579,6.76444284
8165,2017-04-24 3:00,1372.205,218.2195,8.4,11.13889,243.8486646,0.26293755,131.0958562,199.239519,83.65290355,6.76053864
8166,2017-04-24 3:30,1403.846,233.3389,8.397777,10.72778,245.7277175,0.26417505,133.1814957,202.7137735,87.83452669,6.75686016
8167,2017-04-24 4:00,1391.377,234.2667,8.314166,10.76667,246.7287131,0.2648325,134.3060552,204.5892192,87.66726069,NA
8168,2017-04-24 4:30,1377.868,230.3306,8.3,10.79167,249.3640659,0.26655753,137.3123357,209.6101561,88.41199162,6.76972404
8169,2017-04-24 5:00,1374.683,220.2361,8.3,10.79167,252.6243074,0.26868,141.1247403,215.9924877,90.56233947,6.76701
8170,2017-04-24 5:30,1365.209,233.2222,8.281111,10.85278,258.3232881,0.27236001,148.044902,227.6192439,94.10723183,NA
8171,2017-04-24 6:00,1367.876,242.6889,8.20361,10.79722,266.6022923,0.27763995,158.7069239,245.6336233,101.4094426,6.74686476
8172,2017-04-24 6:30,1389.049,246.9944,8.199999,10.81111,279.4967313,0.28571502,176.8624909,276.5716524,115.5661399,NA
8173,2017-04-24 7:00,1416.644,252.025,8.158889,10.93611,291.4853705,0.29307,195.6010474,308.8221079,131.640415,6.71975568
8174,2017-04-24 7:30,1391.239,257.75,8.1025,10.86944,301.7255049,0.29924247,213.1709106,339.3305293,140.0214497,NA
8175,2017-04-24 8:00,1396.067,272.1972,8.099444,11.55556,312.5320638,0.30565245,233.4269863,374.8009132,154.1086698,6.7113252
8176,2017-04-24 8:30,1432.752,182.6861,8.020555,11.63056,323.5916687,0.31210752,256.1517435,414.943909,175.9341823,6.70240116
8177,2017-04-24 9:00,1401.717,108.6222,8.000278,11.925,333.1896988,0.31762749,277.6589244,453.2506251,184.9351824,6.69273084
8178,2017-04-24 9:30,1377.294,111.6222,8,11.925,343.8889424,0.32369502,303.7688699,500.1351039,197.2578434,6.6843738
8179,2017-04-24 10:00,1406.002,113.8222,8,11.98056,352.6521287,0.32860002,326.9730922,542.1266164,218.7402085,6.67818864
8180,2017-04-24 10:30,1359.674,118.1083,7.998611,12.06944,359.560743,0.33242745,346.5095019,577.7023873,220.8494704,6.6849894
8181,2017-04-24 11:00,1329.164,120.7611,7.986389,11.98611,364.9734507,0.33540249,362.6278079,607.1984943,223.6449581,6.68507472
8182,2017-04-24 11:30,1415.146,120.1194,7.909444,11.94722,369.1743892,0.33769749,375.6526335,631.1252773,254.3519411,NA
8183,2017-04-24 12:00,1428.727,123.0556,7.9,12.00556,372.4064739,0.33945501,385.9911266,650.1737014,265.0201021,6.66988344
8184,2017-04-24 12:30,1462.461,123.8528,7.9,12.02222,373.558909,0.34007997,389.7458406,657.1037778,276.6096656,6.66552132
8185,2017-04-24 13:00,1405.225,123.7972,7.9,12.025,372.807416,0.33967254,387.2933027,652.5764042,259.675431,6.66048096
8186,2017-04-24 13:30,1423.739,123.2,7.9,12.06944,370.1247233,0.33821499,378.6633968,636.6674445,258.6943207,6.65963316
8187,2017-04-24 14:00,1418.394,122.5611,7.887777,12.13333,365.795416,0.33585249,365.1402383,611.8075836,248.2100682,6.6632976
8188,2017-04-24 14:30,1453.161,120.1583,7.844166,12.17222,362.2624335,0.33391497,354.4631678,592.2414393,249.7328331,6.66497376
8189,2017-04-24 15:00,1390.657,119.4583,7.813334,12.13889,359.6061081,0.33245247,346.6415705,577.943547,229.5615778,6.66752256
8190,2017-04-24 15:30,1406.281,117.9667,7.814445,12.14722,355.9701368,0.3304425,336.2144327,558.9305682,226.2585964,6.6719052
8191,2017-04-24 16:00,1349.286,117.2917,7.870277,12.18611,352.9127125,0.32874501,327.689589,543.4278545,207.3350042,6.67008
8192,2017-04-24 16:30,1386.92,115.8444,7.9,12.21667,347.3025141,0.32561247,312.6052206,516.0910119,205.6758891,6.66994284
8193,2017-04-24 17:00,1379.198,114.4472,7.932777,12.21389,341.6321243,0.32242251,298.0644816,489.8579954,194.3377398,6.67508904
8194,2017-04-24 17:30,1391.489,111.6722,7.975833,12.05833,336.6068596,0.319575,285.744376,467.7262125,188.4632588,6.67340316
8195,2017-04-24 18:00,1377.489,110.5333,8,12.09722,331.6422196,0.31674252,274.0730412,446.8434994,178.0108369,6.6762576
8196,2017-04-24 18:30,1300.388,108.2417,8,12.13056,325.6844499,0.31331748,260.6945404,423.0104735,155.586598,6.68059056
8197,2017-04-24 19:00,1325.04,105.0944,8.023889,12.13889,319.7079019,0.30985248,247.929982,400.3794399,152.0347205,6.68466648
8198,2017-04-24 19:30,1337.752,103.6944,8.101667,12.13333,314.4213177,0.30676251,237.1609605,381.3723228,147.1418616,6.69089808
8199,2017-04-24 20:00,1342.618,101.3611,8.191111,12.14444,309.357175,0.30378,227.2839849,364.0117001,141.3832207,6.6956382
8200,2017-04-24 20:30,1337.955,99.18611,8.255833,12.21389,303.7646181,0.30045999,216.8536695,345.756402,133.944946,6.696513
8201,2017-04-24 21:00,1337.877,96.37222,8.302778,12.21667,297.4337677,0.29666748,205.6228465,326.1934671,126.816551,6.697269
8202,2017-04-24 21:30,1338.172,94.79166,8.396667,12.29444,292.1193478,0.29345502,196.6454816,310.6286042,120.9746036,6.70153176
8203,2017-04-24 22:00,1330.033,93.50833,8.547777,12.10278,286.2693981,0.28988751,187.2159838,294.3526277,113.6241185,6.7054986
8204,2017-04-24 22:30,1215.572,91.96111,8.650556,12.16389,279.9245821,0.28597998,177.4992688,277.6624466,93.78046818,6.71401764
8205,2017-04-24 23:00,1236.387,90.18611,8.699722,12.13889,274.6334617,0.28269003,169.7829877,264.4700065,91.93474215,6.72009696
8206,2017-04-24 23:30,1331.476,88.48055,8.700277,12.13889,268.6077625,0.27890751,161.4031391,250.2077105,97.66321312,6.71825556
8207,2017-04-25 0:00,1329.294,87.17223,8.706666,12.19444,262.8006434,0.27522498,153.7188684,237.1910463,92.77124942,6.72293628
8208,2017-04-25 0:30,1352.838,85.55833,8.699999,12.18056,258.5840633,0.2725275,148.3695516,228.1659882,91.89786413,6.72074172
8209,2017-04-25 1:00,1358.137,83.80833,8.699999,12.18056,253.6420415,0.26933997,142.3363827,218.0243561,88.66559656,6.72214788
8210,2017-04-25 1:30,1324.736,82.61667,8.699999,12.25556,248.4994544,0.26599251,136.3186851,207.9494416,81.87091818,6.71932908
8211,2017-04-25 2:00,1371.817,80.89722,8.699722,12.19167,244.6449804,0.26346252,131.9757027,200.7045286,83.42014646,6.71519052
8212,2017-04-25 2:30,1378.658,78.14722,8.630833,12.22222,240.6073181,0.26079249,127.574623,193.3858327,81.39140815,6.71349708
8213,2017-04-25 3:00,1384.904,77.525,8.596944,12.23056,235.8986334,0.25765248,122.6271585,185.1872411,78.82916738,6.71609016
8214,2017-04-25 3:30,1460.386,76.48889,8.507777,12.14167,231.9397118,0.25499001,118.6162603,178.5636907,82.48144399,6.71502744
8215,2017-04-25 4:00,1399.376,74.94722,8.465277,12.21667,228.4122183,0.25259997,115.1531099,172.861796,75.44280643,6.71892732
8216,2017-04-25 4:30,1402.18,73.61389,8.401667,12.38056,224.5740086,0.24997998,111.4996746,166.8642953,73.40109044,6.72185736
8217,2017-04-25 5:00,1380.699,72.02778,8.4,12.28889,220.8454431,0.24741498,108.0616311,161.2374425,69.57430724,6.72459732
8218,2017-04-25 5:30,1424.94,70.24445,8.324444,12.19167,217.4834414,0.24508497,105.0525717,156.3266394,70.93668637,6.72541704
8219,2017-04-25 6:00,1379.234,70.12778,8.3,12.15556,215.7540541,0.24387996,103.5375195,153.8591075,66.76099911,6.7247766
8220,2017-04-25 6:30,1421.624,68.05833,8.3,12.1,211.749607,0.2410725,100.1127148,148.2939399,67.42633596,6.7212936
8221,2017-04-25 7:00,1418.532,67.23611,8.298611,12.1,209.2569426,0.23931255,98.03830974,144.9318848,65.82671972,6.72073956
8222,2017-04-25 7:30,1375.854,65.95,8.294444,12.07222,206.4969474,0.23735253,95.79153867,141.2981103,61.55750898,6.72520968
8223,2017-04-25 8:00,1423.884,65.44444,8.252222,12.05556,203.7189585,0.23536749,93.58211176,137.7326405,63.26268616,6.72908796
8224,2017-04-25 8:30,1411.542,64.49722,8.220833,12.05833,201.0554173,0.23345247,91.51157853,134.3985769,61.15523815,6.72895836
8225,2017-04-25 9:00,1437.945,63.24445,8.213333,12.03889,198.5873261,0.2316675,89.63389487,131.3812498,61.52079063,6.73211412
8226,2017-04-25 9:30,1409.661,64.70277,8.205832,12.05,196.3321147,0.23002752,87.95187271,128.6834427,58.69075342,6.73229232
8227,2017-04-25 10:00,1428.074,63.99445,8.205,12.05,193.9420885,0.22827999,86.20373822,125.8848014,58.60357495,6.73255908
8228,2017-04-25 10:30,1227.071,63.11666,8.200832,12.03056,191.5588598,0.22652751,84.49517416,123.1547273,45.91421289,6.73999812
8229,2017-04-25 11:00,1383.29,61.34167,8.200555,12.03056,189.8267853,0.22524753,83.27471793,121.2077997,54.08703086,6.74251452
8230,2017-04-25 11:30,1402.673,61.10833,8.200277,12.03333,186.8298362,0.22302003,81.20449674,117.9115177,53.81190702,6.734988
8231,2017-04-25 12:00,1429.302,60.93611,8.199999,12.11111,184.700663,0.22142748,79.7650604,115.6242951,54.30114322,6.73947
8232,2017-04-25 12:30,1421.568,60.56944,8.200277,12.03889,182.3110369,0.21963,78.17991006,113.110084,52.81091175,6.74142372
8233,2017-04-25 13:00,1383.061,59.71389,8.199999,12.04722,179.7677953,0.21770499,76.52744853,110.4942758,49.69360622,6.74540676
8234,2017-04-25 13:30,1412.507,59.42222,8.199999,12.08056,178.0858665,0.21642501,75.45385511,108.7976758,50.50551743,6.7450266
8235,2017-04-25 14:00,1413.608,59.60278,8.199999,12.04444,175.7883248,0.21466749,74.01160668,106.522112,49.5954851,6.74627724
8236,2017-04-25 14:30,1417.818,59.16389,8.199999,12.05,173.6503252,0.21302247,72.69428218,104.447337,48.92060484,6.75050328
8237,2017-04-25 15:00,1397.645,57.975,8.199999,12.00556,171.5760147,0.2114175,71.43861316,102.4729986,47.09676904,6.75367956
8238,2017-04-25 15:30,1344.083,56.84722,8.199999,12.02222,169.9749013,0.21017253,70.48424224,100.9746092,43.90342035,6.75411372
8239,2017-04-25 16:00,1372.353,56.05556,8.199999,11.98333,168.4540889,0.20898498,69.58954545,99.57166321,44.68231688,6.75751032
8240,2017-04-25 16:30,1404.857,55.36945,8.199999,11.99444,166.9556198,0.20781003,68.71910176,98.20839519,45.64051127,6.76464804
8241,2017-04-25 17:00,1338.014,54.67222,8.199999,12.00556,165.0166765,0.20628246,67.60893054,96.47205918,41.83374983,6.77142504
8242,2017-04-25 17:30,1364.944,54.49166,8.202222,12.00278,163.1828151,0.20483004,66.57543376,94.85808183,42.40912587,6.7719888
8243,2017-04-25 18:00,1372.019,53.76389,8.205555,11.99167,161.5556791,0.20353503,65.6716749,93.44866499,42.14471815,6.76696032
8244,2017-04-25 18:30,1292.818,53.2,8.291945,11.99167,160.0701769,0.20234748,64.85730091,92.18022493,38.03407515,NA
8245,2017-04-25 19:00,1296.541,52.70555,8.352777,11.96667,158.1998291,0.20084502,63.84629564,90.60763015,37.53296221,6.7898952
8246,2017-04-25 19:30,1325.723,51.53333,8.4,11.97778,156.5835232,0.19954002,62.98531441,89.27026139,38.21476585,6.7875246
8247,2017-04-25 20:00,1322.616,51.54445,8.4,11.98056,155.0056467,0.19826004,62.15600486,87.98373338,37.58122917,6.78694032
8248,2017-04-25 20:30,1336.922,50.46111,8.406111,11.98889,153.5176711,0.19704747,61.38395227,86.78749759,37.70029146,6.78926988
8249,2017-04-25 21:00,1296.248,49.88611,8.473888,11.95833,152.2346132,0.19599753,60.72592765,85.76906911,35.55597752,6.7868172
8250,2017-04-25 21:30,1373.402,49.43056,8.465277,11.99722,150.859223,0.19486749,60.02838136,84.69061997,38.27720475,NA
8251,2017-04-25 22:00,1320.713,48.525,8.483611,11.98333,149.0152361,0.19334496,59.10573644,83.26598912,35.57088736,6.78043008
8252,2017-04-25 22:30,NA,47.64722,8.536388,11.95278,147.3348928,0.19194996,58.27732608,81.98866565,NA,NA
8253,2017-04-25 23:00,NA,47.975,8.6,11.97778,146.8906976,0.19157997,58.06028458,81.6542948,NA,6.6693618
8254,2017-04-25 23:30,1281.251,48.025,8.604445,11.98333,145.6902343,0.19057746,57.47775299,80.757445,32.94314644,NA
8255,2017-04-26 0:00,1280.87,47.51389,8.679166,11.96667,145.1797035,0.19014996,57.2317898,80.37902608,32.71358047,6.80562756
8256,2017-04-26 0:30,1330.778,46.96944,8.699999,11.83611,143.700634,0.18890751,56.52513044,79.2926813,34.17660903,6.80231088
8257,2017-04-26 1:00,1308.985,46.53889,8.699999,11.85278,142.0896523,0.18754752,55.76537065,78.12614789,32.90420664,6.80207544
8258,2017-04-26 1:30,1312.185,45.52222,8.699999,11.85278,140.5957053,0.18627996,55.0699351,77.05970331,32.61176035,6.8026446
8259,2017-04-26 2:00,1330.965,44.89444,8.699999,11.81111,139.2758834,0.18515496,54.46277388,76.12967429,32.93646642,6.79641948
8260,2017-04-26 2:30,1343.228,44.63889,8.699999,11.83889,138.0696586,0.18412248,53.91372762,75.28951327,33.04673451,6.79635792
8261,2017-04-26 3:00,1370.963,43.79722,8.699999,11.85,137.036692,0.18323499,53.44794624,74.57740404,33.7529414,6.79332852
8262,2017-04-26 3:30,1381.665,44.13334,8.692222,11.91667,135.9436405,0.18229251,52.95945284,73.83120634,33.83157098,6.7947714
8263,2017-04-26 4:00,1349.644,43.80833,8.646667,11.94444,134.5433945,0.18108003,52.34018928,72.88619333,32.35899105,6.79748544
8264,2017-04-26 4:30,1319.47,42.61666,8.604722,11.95,133.5369665,0.18020496,51.89957072,72.21444478,31.07660405,6.79796064
8265,2017-04-26 5:00,1315.121,42.80556,8.599722,11.94444,132.5913866,0.17938002,51.48897194,71.58895175,30.68514441,6.8010678
8266,2017-04-26 5:30,1391.506,42.21667,8.561388,11.96111,131.3894128,0.17832747,50.97172501,70.80167068,33.02778701,6.80285628
8267,2017-04-26 6:00,1319.587,42,8.500278,11.91944,130.6952062,0.17771754,50.67535674,70.35092254,30.44355436,6.80470308
8268,2017-04-26 6:30,1368.454,41.86945,8.46,11.925,130.0394405,0.17714001,50.39698238,69.92777001,31.97281877,6.804459
8269,2017-04-26 7:00,1340.7,41.86945,8.404444,11.91667,129.4248137,0.17659749,50.13746009,69.53347464,30.92242659,6.80513184
8270,2017-04-26 7:30,1383.547,42.05833,8.4,11.89722,128.9385939,0.17616747,49.93310395,69.22313058,32.24489169,6.80699052
8271,2017-04-26 8:00,1364.305,42.36945,8.4,11.93056,128.4165803,0.17570496,49.71463093,68.89148179,31.45800654,6.807888
8272,2017-04-26 8:30,1372.058,41.00834,8.399166,11.90833,127.7493144,0.17511249,49.4367582,68.46986299,31.54172625,6.8078394
8273,2017-04-26 9:00,1340.514,41.71667,8.343611,11.90833,126.7303914,0.17420502,49.01543691,67.8310192,30.27998977,6.80792256
8274,2017-04-26 9:30,1328.286,41.61666,8.300555,11.90833,126.6491047,0.17413248,48.9819802,67.78031158,29.89324407,6.80607036
8275,2017-04-26 10:00,1334.393,42.48611,8.3,11.86389,128.0729656,0.17540004,49.57134333,68.67404212,30.45842904,6.80596236
8276,2017-04-26 10:30,NA,42.375,8.3,11.91944,129.3455852,0.17652747,50.10410373,69.48280998,NA,NA
8277,2017-04-26 11:00,NA,42.50555,8.299167,11.91111,133.1640797,0.17987997,51.73726265,71.96713333,NA,6.6717648
8278,2017-04-26 11:30,1365.78,43.62222,8.267222,11.86111,135.8828023,0.18223995,52.93239533,73.78989376,33.68201847,NA
8279,2017-04-26 12:00,1325.967,45.84722,8.223611,11.85556,137.6415192,0.18375501,53.72018208,74.99353999,32.77691082,6.80251608
8280,2017-04-26 12:30,1382.864,47.68333,8.232778,11.84722,138.3204512,0.18433749,54.02742513,75.46342875,35.04099969,6.80082588
8281,2017-04-26 13:00,1370.536,47.35278,8.266944,11.85556,139.2905282,0.18516747,54.46947413,76.13993213,34.83598138,6.79733424
8282,2017-04-26 13:30,1381.325,46.80278,8.295834,11.825,138.0084882,0.18407001,53.88603219,75.24715472,34.82641027,6.79426812
8283,2017-04-26 14:00,1346.12,45.625,8.3,11.83333,136.9466698,0.1831575,53.4075449,74.51566428,33.23963284,6.7986216
8284,2017-04-26 14:30,1346.186,45.54445,8.299722,11.84167,135.5185574,0.18192504,52.77068785,73.54303376,32.84590265,6.79759884
8285,2017-04-26 15:00,1338.809,45.25834,8.3,11.86389,134.393602,0.18094998,52.27437329,72.7858187,32.27558307,6.80732964
