Year,julian day,C1,C2,C3,B1,B2,B3,B4,E1,E2,E3,E4
2006,305,0.4911750582750581,0.530739627039627,0.5069993006993007,0.5191079254079254,0.4306501165501165,0.38597832167832163,0.5482776223776222,0.49390885780885774,0.4958599067599067,0.46079277389277384,0.4938937062937062
2006,321,0.4318135198135196,0.4637951048951048,0.44922400932400935,0.45798764568764566,0.3796351981351981,0.33884965034965026,0.4785317016317017,0.44940442890442883,0.4453850815850815,0.4117058275058275,0.4265762237762237
2006,337,0.36972004662004654,0.39945757575757557,0.38430256410256386,0.40060279720279707,0.3554599067599067,0.2978340326340326,0.44743146853146853,0.3974682983682982,0.38889836829836816,0.35062960372960367,0.37690093240093236
2006,353,0.37377622377622366,0.38789067599067595,0.3889053613053612,0.38681864801864796,0.3303545454545454,0.28804592074592067,0.37650629370629357,0.4051030303030302,0.402725874125874,0.3642899766899765,0.3771762237762237
2007,1,0.4138883449883449,0.42137226107226106,0.4239111888111887,0.411397902097902,0.33661958041958034,0.29854825174825167,0.3641270396270395,0.4418132867132867,0.43646480186480197,0.41359347319347317,0.4319501165501165
2007,17,0.4926083916083915,0.49175337995337987,0.5014454545454544,0.4805680652680652,0.41408601398601397,0.354832634032634,0.4018766899766899,0.5090799533799534,0.5071235431235431,0.5015559440559441,0.5125794871794872
2007,33,0.6232853146853147,0.6166708624708624,0.6236470862470862,0.6026505827505828,0.49897948717948704,0.45565501165501165,0.49646923076923066,0.6122827505827505,0.619542191142191,0.6179214452214453,0.6294291375291374
2007,49,0.6445223776223775,0.6403769230769231,0.643418881118881,0.6148540792540793,0.5100575757575758,0.478588344988345,0.5172876456876456,0.6042405594405593,0.6149480186480186,0.6176920745920745,0.6367696969696969
2007,65,0.6646219114219114,0.663172261072261,0.668795104895105,0.6519041958041958,0.5560925407925407,0.5174729603729604,0.5853524475524475,0.6187244755244755,0.6305188811188811,0.6512326340326339,0.6668118881118881
2007,81,0.7358102564102565,0.7409426573426574,0.740257808857809,0.7099205128205127,0.6285778554778555,0.588997435897436,0.6705016317016318,0.6905641025641025,0.7024114219114219,0.7300589743589744,0.7578146853146853
